"Date","log_return","prob_regime_1","prob_regime_2"
2024-07-15,0.091684245901715,0.99980871213526,0.00019128786473911
2024-07-16,-0.247740641459549,0.999796672160716,0.000203327839283279
2024-07-17,0.440004376583695,0.99983922019592,0.000160779804079428
2024-07-18,-0.1830999321395,0.999861721263619,0.000138278736379545
2024-07-19,-0.229347378178781,0.999878201431982,0.000121798568017127
2024-07-22,-0.073502392136832,0.999869591532391,0.000130408467607834
2024-07-23,-0.230043809754153,0.999856583562358,0.00014341643764154
2024-07-24,-0.018426386637729,0.999807182938699,0.000192817061299825
2024-07-25,0.0736851834021199,0.999702395168529,0.000297604831470599
2024-07-26,-0.0184162063135592,0.999488239924444,0.000511760075555627
2024-07-29,-0.369038152932708,0.999307082600841,0.000692917399158619
2024-07-30,-0.0924727271370584,0.998942113387674,0.0010578866123256
2024-07-31,0.129437887894349,0.998273677077307,0.0017263229226927
2024-08-01,-0.314640274380641,0.997511977559443,0.00248802244055599
2024-08-02,1.15192721948371,0.997969055785832,0.00203094421416698
2024-08-05,0.393215265921611,0.998483291245778,0.00151670875422098
2024-08-06,-0.283325144973019,0.998883511944309,0.00111648805569047
2024-08-07,-0.00915289918719911,0.999061880813926,0.00093811918607368
2024-08-08,-0.100737221761369,0.999108979021383,0.000891020978616471
2024-08-09,0.100737221761377,0.999041634244857,0.000958365755141773
2024-08-12,0.0274561846780413,0.998815769855434,0.00118423014456482
2024-08-13,0.23763835330952,0.998474629930247,0.00152537006975195
2024-08-14,0.637002790977329,0.998481755683649,0.00151824431635012
2024-08-15,-0.345297935087415,0.998492523290822,0.00150747670917697
2024-08-16,0.0909835382570461,0.998336469202288,0.00166353079771127
2024-08-19,0.670717641754631,0.998543548156091,0.00145645184390832
2024-08-20,0.324675609887009,0.998726839638338,0.0012731603616611
2024-08-21,0.332599524550147,0.99889795581939,0.00110204418060928
2024-08-22,-0.260592320718745,0.99900507820232,0.000994921797679099
2024-08-23,0.556304709693114,0.999337375594555,0.000662624405443315
2024-08-26,-0.107430628058486,0.999509962011298,0.000490037988701066
2024-08-27,-0.0358358720910867,0.999575283298474,0.000424716701524932
2024-08-28,-0.296136977760152,0.999632067976371,0.000367932023627561
2024-08-29,-0.369153617795047,0.999717251294458,0.000282748705540824
2024-08-30,-0.234805490342415,0.999775939336793,0.000224060663205531
2024-09-03,-0.1538253029195,0.999797633864659,0.000202366135339387
2024-09-04,0.343518688919456,0.999840137261772,0.000159862738226826
2024-09-05,0.135275305834199,0.99985379099219,0.000146209007809107
2024-09-06,-0.0901632014917397,0.9998373119022,0.000162688097798739
2024-09-09,-0.397686713576009,0.999861161251588,0.000138838748410913
2024-09-10,-0.154076252894318,0.999864099588049,0.000135900411949386
2024-09-11,-0.117983405254891,0.999841407360764,0.000158592639233978
2024-09-12,0.263002917663916,0.999818044849087,0.000181955150911355
2024-09-13,0.397722661127485,0.999836711181201,0.000163288818797629
2024-09-16,0.342219354161736,0.999878092422418,0.000121907577579962
2024-09-17,-0.0449620078614693,0.999888123164883,0.000111876835115505
2024-09-18,-0.0179904651020387,0.999870276498005,0.000129723501993492
2024-09-19,0.278489152722924,0.999859289287621,0.000140710712376853
2024-09-20,0.107594379607773,0.999817256146535,0.00018274385346335
2024-09-23,-0.260218191611062,0.999769689433673,0.000230310566325901
2024-09-24,0.179533261867433,0.999682477562305,0.000317522437693753
2024-09-25,-0.0627999841210868,0.999491900256018,0.000508099743980639
2024-09-26,0.367268742653752,0.999338844511758,0.000661155488240031
2024-09-27,-0.223783828789046,0.999100793962934,0.000899206037064535
2024-09-30,-0.12553803657318,0.998636324402779,0.00136367559721901
2024-10-01,-0.702325955518389,0.998669318611257,0.00133068138874096
2024-10-02,-0.153727931888648,0.998567848624733,0.00143215137526516
2024-10-03,-0.317244770945548,0.998450873225143,0.00154912677485504
2024-10-04,-0.491446202071995,0.998511557838248,0.00148844216175026
2024-10-07,0.136755274994293,0.998419946295614,0.00158005370438423
2024-10-08,-0.054679669639044,0.998099069976119,0.00190093002387972
2024-10-09,-0.173349799351681,0.997509998796106,0.00249000120389255
2024-10-10,-0.237703531196816,0.996641206756572,0.00335879324342701
2024-10-11,0.15548546599804,0.995081784286758,0.00491821571324083
2024-10-15,-0.393755373445958,0.993750893644551,0.00624910635544757
2024-10-16,-0.238838989156232,0.991798342389418,0.00820165761058038
2024-10-17,-0.331644707475412,0.989683200690383,0.0103167993096151
2024-10-18,0.156747070035465,0.985903301803243,0.0140966981967553
2024-10-21,-0.313740222287749,0.981541659731039,0.0184583402689595
2024-10-22,-0.138728345948624,0.973519962103485,0.0264800378965137
2024-10-23,-0.240919315935789,0.961914638342931,0.0380853616570673
