Date,conditional_volatility,residual,standardized_residual
2015-12-08,0.8289035977089342,0.3373345277628757,0.4069647287033844
2015-12-09,0.8156221933825337,0.9938956214350564,1.2185735374771869
2015-12-10,0.8227492955371055,-0.3225062768332535,-0.3919860868707467
2015-12-11,0.8093854270964949,0.4978097793738636,0.6150466300828453
2015-12-14,0.7996981134481282,0.21461613985480735,0.2683714469819469
2015-12-15,0.785490481323615,-1.033615214104332,-1.315885091774259
2015-12-16,0.7959648938820043,0.24378961990317374,0.3062818747120695
2015-12-17,0.7821573148715788,-1.2177285903814625,-1.5568844875936492
2015-12-18,0.8025153516373846,0.4029922646616163,0.502161440076361
2015-12-21,0.7910005533269499,0.6765240777583419,0.8552763647419466
2015-12-22,0.7868187231110049,0.5355114329843249,0.6806033171998814
2015-12-23,0.7786875423004904,-0.936887863404504,-1.203162773911394
2015-12-24,0.7849900155117273,0.7387210591586794,0.9410579046373149
2015-12-28,0.7831155115832827,0.2610464277683995,0.33334345177331826
2015-12-29,0.7698021194604833,-0.6061205441212127,-0.7873718827196956
2015-12-30,0.7641399658900527,-0.03086872260809177,-0.04039668645277124
2015-12-31,0.7495777227772566,-0.4811057347438014,-0.6418356897817867
2016-01-04,0.7411459551567313,-0.5112541381010732,-0.6898157300109092
2016-01-05,0.7337134354598146,-0.551167913153777,-0.7512032443679634
2016-01-06,0.7275885856022328,0.18248459017274232,0.25080738453544854
2016-01-07,0.7146142506158747,0.9122717957466264,1.2765933438360695
2016-01-08,0.7228774087392217,0.23571946996260773,0.32608498635159816
2016-01-11,0.7105900635043894,-0.05854791668369226,-0.08239337937678692
2016-01-12,0.6971812629692841,-0.3718381541006019,-0.5333450192234785
2016-01-13,0.6877206268278708,0.23620691907001354,0.3434634789994944
2016-01-14,0.6762286580975265,0.005781451890478431,0.00854955172521633
2016-01-15,0.6634280444274543,0.9404533346790628,1.4175664453417618
2016-01-19,0.675804901018169,-0.5246267417764756,-0.7762991079024019
2016-01-20,0.6707250658263062,0.02411829983770123,0.035958548541776145
2016-01-21,0.6580522350867696,-0.6841619501006939,-1.0396772681890238
2016-01-22,0.6590312451626289,-0.16976254847125627,-0.25759408179404913
2016-01-25,0.6474129580768467,0.17209397290108902,0.2658179308185268
2016-01-26,0.6360703862298431,0.13494467678545763,0.21215368567197462
2016-01-27,0.6246342144423499,0.19921401807504693,0.31892908436483547
2016-01-28,0.6140962446056795,0.784922842433786,1.278175610628912
2016-01-29,0.6213799487957424,-1.0959557297323865,-1.7637449226618749
2016-02-01,0.6454667638027187,0.5214363698150581,0.8078438721508372
2016-02-02,0.6412665774625008,0.18930141530818365,0.29519925404073216
2016-02-03,0.6302424768865303,1.3082271142207929,2.0757520513113996
2016-02-04,0.6681038290231145,1.3361381512816135,1.9998959641277358
2016-02-05,0.7045317545361399,-0.6032665570562903,-0.8562659570305357
2016-02-08,0.7009254486091735,0.355541908892541,0.5072463977417752
2016-02-09,0.6910482013493735,1.162892715609028,1.6827953727949925
2016-02-10,0.7142506670049333,-0.6868773870609709,-0.9616755276424916
2016-02-11,0.7131483289892959,1.245613132505978,1.7466396286328174
2016-02-12,0.7398821048589856,-1.1182733978738026,-1.511421063612472
2016-02-16,0.7573027795744424,-0.8433856619249587,-1.1136703636541379
2016-02-17,0.7605389490020359,0.005781451890478431,0.007601782785831992
2016-02-18,0.7460266243748863,-0.4260292226701671,-0.571064367879829
2016-02-19,0.7364276177278962,0.3208273940936675,0.43565366964850916
2016-02-22,0.7250605407545985,-0.978647360613404,-1.3497457186056325
2016-02-23,0.7360004917609425,-0.012372310526622469,-0.01681019328807877
2016-02-24,0.7219881703511611,0.05115968019560013,0.07085944381985795
2016-02-25,0.7083251221650925,0.051139097699158934,0.0721972101495501
2016-02-26,0.6949407747393362,-0.8504037582765539,-1.223706809541475
2016-02-29,0.7013018961931781,-0.5813761982815476,-0.828995617204782
2016-03-01,0.6971107074598825,-0.18763329871160606,-0.26915853781001353
2016-03-02,0.6848453860579864,-0.012658526033792968,-0.01848377209147345
2016-03-03,0.6718727438290779,0.9510461418499694,1.4155152900381864
2016-03-04,0.6843233285863433,0.570497407506062,0.8336664609762467
2016-03-07,0.6803563971184746,-0.048729315335559964,-0.07162321915681853
2016-03-08,0.6675372106388335,0.22364646181269562,0.3350322023227227
2016-03-09,0.6563386067970688,-0.048640318160191064,-0.074108573922774
2016-03-10,0.6440115367021285,1.2679691424103026,1.968860913429211
2016-03-11,0.6777526334560405,0.16691298796161014,0.24627420053017945
2016-03-14,0.665702588848192,-0.6493113023065412,-0.9753774631250702
2016-03-15,0.6650700618749903,0.05078797859643214,0.0763648546338844
2016-03-16,0.6525699453116105,-0.3277475001938509,-0.5022411812688482
2016-03-17,0.6433789935688692,2.158515202702612,3.3549668613349874
2016-03-18,0.7567152023846613,-0.20653285291730816,-0.27293339986623033
2016-03-21,0.7433525652521542,-0.2780073160793826,-0.37399119754847304
2016-03-22,0.7311654264850843,-0.278814969300338,-0.38132953118513707
2016-03-23,0.7192698037810291,-0.4763192943774316,-0.6622261797638871
2016-03-24,0.7115765966717336,-0.09270984854570206,-0.13028793945632142
2016-03-25,0.698285934936556,0.01473921603852853,0.02110770860631424
2016-03-28,0.6850412486413254,0.4169735928897529,0.6086839204453107
